,Pixels_Areas,Length_of_Conveyer,Steel_Type_A300,Steel_Type_A400,Steel_Plate_Thickness,Empty_Index,Square_Index,Outside_Global_Index,Orientation_Index,Luminosity_Index,Pastry,Z_Scratch,K_Scratch,Stains,Dirtiness,Bumps,Other_Faults,X_Range,Y_Range,Defect_Area,Edge,Outside_X_Range,Log_Area,Luminosity_Sum_Range,Log_Area_Sigmoid
146,501,1358,0,1,40,0.2729,0.2453,1.0,0.7547,-0.2746,1,0,0,0,0,0,0,13,53,1749,0.15333841076415336,0.1248,1.405634262992734,3628560,1.3063964840254472
147,291,1358,0,1,40,0.3217,0.3939,1.0,0.6061,-0.2292,1,0,0,0,0,0,0,13,33,660,0.6684615384615384,0.1248,1.456672161826765,1665238,1.0189421771978222
148,444,1360,0,1,40,0.3383,0.1803,1.0,0.8197,-0.2035,1,0,0,0,0,0,0,11,61,2623,1.5406567630961687,0.0891,1.4239362708215988,2172912,1.3117300926808568
149,258,1360,0,1,40,0.3065,0.3871,1.0,0.6129,-0.1854,1,0,0,0,0,0,0,12,31,837,0.20522052205220523,0.1056,1.498335019012005,1345100,0.9202773686771735
150,168,1360,1,0,70,0.25,0.2857,1.0,0.7143,-0.0575,1,0,0,0,0,0,0,8,28,672,0.07950795079507951,0.0472,1.7026439498119967,830947,0.6342348713049688
151,136,1358,1,0,70,0.2842,0.5263,1.0,0.4737,-0.0481,1,0,0,0,0,0,0,10,19,361,0.04484134524035721,0.07400000000000001,1.668490131782176,729124,0.5359190303284349
152,119,1358,1,0,70,0.4915,0.3462,1.0,0.6539,-0.05,1,0,0,0,0,0,0,9,26,676,0.08087810514153668,0.0594,1.5372605714438072,665666,0.5967645538344859
153,257,1356,1,0,70,0.2441,0.2941,1.0,0.7059,-0.0559,1,0,0,0,0,0,0,10,34,714,0.0495590088198236,0.07400000000000001,1.5735543104444594,1863480,0.8852816550560528
154,265,1358,1,0,70,0.4647,0.1636,1.0,0.8364,0.004,1,0,0,0,0,0,0,9,55,2632,0.10953243210119096,0.0594,1.4591519234635557,1702750,1.1429537016490032
155,105,1358,1,0,70,0.4531,0.3333,1.0,0.6667,0.0374,1,0,0,0,0,0,0,8,24,432,0.0432043204320432,0.0472,1.6215527302841948,418290,0.5255452398851075
156,154,1358,1,0,70,0.2222,0.4091,1.0,0.5909,0.0,1,0,0,0,0,0,0,9,22,440,0.04911111111111111,0.0594,1.7077581512799387,1044683,0.5685126885610915
157,145,1358,1,0,70,0.2328,0.4286,1.0,0.5714,0.0073,1,0,0,0,0,0,0,9,21,378,0.05,0.0594,1.7131612315687343,1028225,0.5476976457325243
158,123,1708,1,0,100,0.5376,0.7368,0.0,-0.2632,0.0072,0,1,0,0,0,0,0,19,14,561,1.29151637815279,0.2109,1.4260476323928015,428166,0.6273183534895934
159,56,1354,1,0,70,0.2222,0.5,0.0,-0.5,-0.0748,0,1,0,0,0,0,0,12,6,78,0.011158054381973783,0.1068,2.0816007497858746,159168,0.3690678129370356
160,226,1354,1,0,70,0.435,0.64,1.0,0.36,-0.1163,0,1,0,0,0,0,0,16,25,1023,0.13990084687328003,0.1888,1.3985757317292562,818016,0.919423686038813
161,436,1354,1,0,70,0.3512,0.2143,1.0,0.7857,-0.3004,0,1,0,0,0,0,0,12,56,2296,0.1967885206696276,0.1068,1.3990343689343157,1795978,1.2893500744098654
162,84,1354,1,0,70,0.3636,0.9167,0.0,-0.0833,-0.1485,0,1,0,0,0,0,0,12,11,209,0.451393286890437,0.1068,1.7121936554287276,173945,0.4164054970002665
163,63,1354,1,0,70,0.625,0.8571,0.0,-0.1429,-0.0387,0,1,0,0,0,0,0,14,12,300,0.38250000000000006,0.1442,1.4547178895098714,240312,0.4220136597468137
164,1590,1354,1,0,70,0.552,0.1243,1.0,0.8757,-0.2431,0,1,0,0,0,0,0,21,169,24596,0.3990468875936184,0.3255,1.0867932862205807,5545260,1.0867932862205807
165,2267,1354,1,0,70,0.6213,0.2808,1.0,0.7192,-0.1426,0,1,0,0,0,0,0,41,146,32361,1.1260238546234551,1.2423,0.9612273862477024,7713079,0.9612273862477024
166,521,1354,1,0,70,0.6764,0.7609,1.0,0.2391,-0.0564,0,1,0,0,0,0,0,35,46,4860,0.3030805969190469,0.903,1.0581373896679114,1950706,1.0579257621899778
167,395,1356,1,0,70,0.4475,0.2364,1.0,0.7636,-0.1797,0,1,0,0,0,0,0,13,55,3186,0.5325773794821956,0.1248,1.33939770412192,1451660,1.2590338418746048
168,353,1352,1,0,70,0.5847,0.34,1.0,0.66,-0.2844,0,1,0,0,0,0,0,17,50,2968,0.0,0.2142,1.2186812479835532,1261065,1.1878486124095693
169,205,1354,1,0,70,0.5119,0.3429,1.0,0.6571,-0.1268,0,1,0,0,0,0,0,12,35,1188,0.3929368456286073,0.1068,1.3872471866972713,618651,0.9527613678236859
170,135,1356,1,0,70,0.3864,0.55,1.0,0.45,-0.4918,0,1,0,0,0,0,0,11,20,368,0.02475537342142678,0.0891,1.572336792282375,351240,0.5759469670130339
171,294,1356,1,0,70,0.4167,0.2857,1.0,0.7143,-0.4515,0,1,0,0,0,0,0,12,42,1470,0.01283172936716244,0.1056,1.4089545049543621,990816,1.1177236087802955
172,71,1356,1,0,70,0.3173,0.6154,1.0,0.3846,-0.2496,0,1,0,0,0,0,0,8,13,156,0.035398230088495575,0.0472,1.840324141192754,163680,0.3873882317210747
173,56,1354,1,0,70,0.4815,0.3333,1.0,0.6667,-0.0802,0,1,0,0,0,0,0,6,18,304,0.5986911547392865,0.0264,1.7895832903817646,112081,0.3847604074320794
174,54,1354,1,0,70,0.5714,0.6429,1.0,0.3571,-0.1447,0,1,0,0,0,0,0,9,14,255,0.08965995641837983,0.0594,1.5841118881159808,206920,0.37369199440655987
175,400,1356,1,0,70,0.3808,0.5588,1.0,0.4412,-0.3081,0,1,0,0,0,0,0,19,34,2058,0.29593140507530324,0.266,1.3287341426436263,814821,1.2067563483489414
176,82,1358,1,0,70,0.4306,0.4444,1.0,0.5556,-0.098,0,1,0,0,0,0,0,8,18,462,0.7845551793541272,0.0472,1.6881568528296382,208274,0.4360509150858955
177,69,1358,1,0,70,0.5071,0.7143,1.0,0.2857,-0.1328,0,1,0,0,0,0,0,10,14,196,0.32577348453030935,0.07400000000000001,1.6044833745018985,206793,0.40625519042388064
178,114,1354,1,0,70,0.525,0.6,0.0,-0.4,-0.0683,0,1,0,0,0,0,0,20,12,798,0.854593366187405,0.29600000000000004,1.464986543832577,380660,0.5826251484822159
179,158,1354,1,0,70,0.4803,0.8421,1.0,0.1579,-0.2228,0,1,0,0,0,0,0,16,19,532,1.3260413020651032,0.1888,1.4280206011407528,345818,0.7181515603136847
180,57,1354,1,0,70,0.6042,1.0,0.5,0.0,-0.3754,0,1,0,0,0,0,0,12,12,180,0.046125,0.1068,1.5076326446265242,104811,0.3894215121070312
181,74,1356,1,0,70,0.2525,0.8182,1.0,0.1818,-0.5411,0,1,0,0,0,0,0,9,11,165,0.022166666666666668,0.0594,1.8810413812197437,208656,0.38580158728816943
182,75,1356,1,0,70,0.5536,0.8571,0.0,-0.1429,-0.1109,0,1,0,0,0,0,0,14,12,276,0.4483325119106292,0.1442,1.51600150870892,196305,0.43979203767645775
183,787,1356,1,0,70,0.5888,0.2529,1.0,0.7471,-0.1535,0,1,0,0,0,0,0,22,87,8836,0.9124197130680113,0.3564,1.1123121043293445,2558040,1.1123121043293445
184,5027,1358,1,0,70,0.7566,0.8824,1.0,0.1177,-0.0496,0,1,0,0,0,0,0,135,153,301444,1.7411533937166697,13.419,0.7952828513070463,30577200,0.7952828513070463
185,353,1356,1,0,70,0.5204,0.7188,1.0,0.2813,-0.2424,0,1,0,0,0,0,0,23,32,2600,2.0055100310822267,0.391,1.2431350977189426,924210,1.1777461915789262
186,59,1354,1,0,70,0.3854,0.6667,1.0,0.3333,-0.2574,0,1,0,0,0,0,0,8,12,156,0.08157296067598312,0.0472,1.8169011038197485,100944,0.36665064275082526
187,74,1354,1,0,70,0.5256,0.9231,0.0,-0.0769,-0.0588,0,1,0,0,0,0,0,13,12,247,0.45377897024853436,0.1248,1.5549172102249735,205045,0.4258918238806202
188,55,1356,1,0,70,0.3452,0.5833,0.0,-0.4167,-0.1327,0,1,0,0,0,0,0,12,7,84,0.3835,0.1056,1.9082644516822924,140438,0.3610436342582897
189,397,1354,1,0,70,0.5006,0.283,1.0,0.717,-0.5678,0,1,0,0,0,0,0,15,53,2800,0.005283178360101437,0.1665,1.2814910156843446,1120164,1.2352291900181398
190,123,1356,1,0,70,0.4115,0.5789,0.0,-0.4211,-0.1649,0,1,0,0,0,0,0,19,11,448,0.7114111941698148,0.266,1.569419127484669,302404,0.5483550431431433
191,78,1356,1,0,70,0.3554,1.0,0.5,0.0,-0.1599,0,1,0,0,0,0,0,11,11,288,1.2955710820441633,0.0891,1.7446508990526046,201312,0.40126970678209906
192,63,1356,1,0,70,0.3823,0.3529,1.0,0.6471,-0.2096,0,1,0,0,0,0,0,6,17,289,1.8223292717483708,0.0264,1.8790151508585062,165724,0.3913988559238269
193,170,1356,1,0,70,0.4551,0.5417,1.0,0.4583,-0.0809,0,1,0,0,0,0,0,13,24,700,1.6743395075023333,0.1248,1.4507555708552105,420000,0.7488800256754596
194,124,1352,1,0,70,0.4833,0.6,1.0,0.4,-0.1464,0,1,0,0,0,0,0,12,20,360,0.2417879106044698,0.1068,1.49098295048817,365823,0.5929639194091452
195,884,1356,1,0,70,0.4177,0.3188,1.0,0.6812,-0.2601,0,1,0,0,0,0,0,22,69,10388,0.4946256156139146,0.3564,1.1935798367906774,3432356,1.1932217628396402
196,139,1356,1,0,70,0.4852,0.3704,1.0,0.6296,-0.5373,0,1,0,0,0,0,0,10,27,567,0.15791684166316675,0.07400000000000001,1.4971346254473763,312854,0.6684706102622535
197,444,1358,1,0,70,0.5067,0.36,1.0,0.64,-0.091,0,1,0,0,0,0,0,18,50,2900,1.8843055107960038,0.2376,1.2413048526842525,1911457,1.2187131043653991
198,112,1356,1,0,70,0.5333,0.9375,1.0,0.0625,-0.222,0,1,0,0,0,0,0,15,16,391,1.5329461902980177,0.1665,1.4470289974456747,267696,0.5754834322841448
199,71,1358,1,0,70,0.2828,0.8182,0.0,-0.1818,-0.0291,0,1,0,0,0,0,0,11,9,150,0.9038289619225117,0.0891,1.8630279847272158,194128,0.38210703966755194
200,77,1356,1,0,70,0.45,0.35,1.0,0.65,-0.1645,0,1,0,0,0,0,0,7,20,300,0.426612384829655,0.0364,1.7158171969358866,222345,0.4344449142641665
201,812,1358,1,0,70,0.5167,0.1167,1.0,0.8833,-0.4202,0,1,0,0,0,0,0,14,120,11160,0.0,0.1442,1.2209962406106538,2530920,1.2208741409865929
202,2904,1358,1,0,70,0.5551,0.1569,1.0,0.8431,-0.6096,0,1,0,0,0,0,0,32,204,40779,0.09184905264262845,0.7552,0.996208493187447,9288256,0.996208493187447
203,964,1356,1,0,70,0.5436,0.2292,1.0,0.7708,-0.5644,0,1,0,0,0,0,0,22,96,10918,0.07649242931686058,0.3564,1.121403442590194,2956250,1.121403442590194
204,521,1358,1,0,70,0.6461,0.3594,1.0,0.6406,-0.5274,0,1,0,0,0,0,0,23,64,4087,0.0327590396071225,0.38869999999999993,1.1046131692089372,1103025,1.1041713239412536
205,938,1356,1,0,70,0.6322,0.4533,1.0,0.5467,-0.0828,0,1,0,0,0,0,0,34,75,10998,1.3740473422707074,0.8534,1.034990691020996,3413937,1.034990691020996
206,4315,1354,1,0,70,0.8648,0.3454,1.0,0.6546,-0.1328,0,1,0,0,0,0,0,105,304,178600,0.28088630259624,8.148,0.7243288952303746,31614132,0.7243288952303746
207,995,1354,1,0,70,0.5084,0.2614,1.0,0.7386,-0.1285,0,1,0,0,0,0,0,23,88,6300,1.0388880250508332,0.391,1.132173815079624,4217734,1.132173815079624
208,585,1352,1,0,70,0.4265,0.3922,1.0,0.6078,-0.1561,0,1,0,0,0,0,0,20,51,5656,1.4274733721313277,0.29600000000000004,1.2455951565469863,1832626,1.2352567167476463
209,7292,1352,1,0,70,0.496,0.0946,1.0,0.9054,-0.3475,0,1,0,0,0,0,0,37,391,249776,0.0,1.0138,0.9502374885249746,39584675,0.9502374885249746
210,1014,1356,1,0,70,0.5391,0.2841,1.0,0.7159,-0.5282,0,1,0,0,0,0,0,25,88,9792,0.013354279966603615,0.45999999999999996,1.1058717504049667,2388009,1.1058717504049667
211,1784,1354,1,0,70,0.4005,0.3441,1.0,0.6559,-0.113,0,1,0,0,0,0,0,32,93,8910,0.7118681167621771,0.7552,1.0974114317606036,8101480,1.0974114317606036
212,573,1354,1,0,70,0.4974,0.3509,1.0,0.6491,-0.1819,0,1,0,0,0,0,0,20,57,4154,0.6620733279915639,0.29600000000000004,1.2073925412102264,2160180,1.2029251888077486
213,2875,1352,1,0,70,0.4457,0.2932,1.0,0.7068,-0.1407,0,1,0,0,0,0,0,39,133,32522,0.6030595177743017,1.1271,1.023454801857082,16127883,1.023454801857082
214,2483,1354,1,0,70,0.3095,0.2339,1.0,0.7661,-0.3758,0,1,0,0,0,0,0,29,124,13803,0.15317568906026136,0.6205999999999999,1.1089736791254594,11308173,1.1089736791254594
215,709,1352,1,0,70,0.4422,0.7561,1.0,0.2439,-0.0785,0,1,0,0,0,0,0,31,41,4620,1.3119366606140908,0.7099,1.1851591713625829,2257929,1.1832629166884028
216,1148,1354,1,0,70,0.3247,0.2353,1.0,0.7647,-0.1725,0,1,0,0,0,0,0,20,85,7990,0.9996156156031961,0.29600000000000004,1.2190106218336558,5228585,1.2188887207714725
217,3811,1358,1,0,70,0.557,0.246,1.0,0.754,-0.2498,0,1,0,0,0,0,0,46,187,54050,1.2771512487736016,1.5594,0.9479689116176473,16833378,0.9479689116176473
218,613,1356,1,0,70,0.4875,0.5652,1.0,0.4348,-0.191,0,1,0,0,0,0,0,26,46,7315,0.5956881231408445,0.4992,1.1847268625500083,1713960,1.1816465727073782
219,540,1354,1,0,70,0.398,0.1884,1.0,0.8116,-0.0425,0,1,0,0,0,0,0,13,69,4830,1.336522031504872,0.1248,1.333950603629491,1654525,1.3091391224019826
220,694,1354,1,0,70,0.5876,0.6471,1.0,0.3529,-0.1254,0,1,0,0,0,0,0,33,51,3180,0.4689522262004855,0.8052,1.0957999246893049,2563803,1.095690344696836
221,67,1352,1,0,70,0.4417,0.8333,1.0,0.1667,-0.0115,0,1,0,0,0,0,0,10,12,195,0.37745919008891937,0.07400000000000001,1.692085163004853,228879,0.3871490852955104
222,1348,1356,1,0,70,0.4441,0.2577,1.0,0.7423,-0.2654,0,1,0,0,0,0,0,25,97,9800,1.1267059208638617,0.45999999999999996,1.1268660566326003,4690083,1.1268660566326003
223,265,1356,1,0,70,0.5546,0.4857,1.0,0.5143,-0.213,0,1,0,0,0,0,0,17,35,1880,0.2843714206722224,0.21250000000000002,1.2753576476367134,800820,1.1167031562707064
224,138,1356,1,0,70,0.4202,0.8235,0.0,-0.1765,-0.0209,0,1,0,0,0,0,0,17,14,480,0.5235322291966019,0.21250000000000002,1.5173614290894122,466965,0.5985990837757731
225,109,1356,1,0,70,0.6189,0.5909,1.0,0.4091,-0.0968,0,1,0,0,0,0,0,13,22,550,0.39999999999999997,0.1248,1.362535617927625,378060,0.6443430937179738
226,74,1354,1,0,70,0.4714,0.35,1.0,0.65,-0.1525,0,1,0,0,0,0,0,7,20,380,0.6897394136807817,0.0364,1.7000824301683324,168567,0.4304608713186217
227,7579,1356,1,0,70,0.5386,0.3333,1.0,0.6667,-0.0538,0,1,0,0,0,0,0,74,222,254721,10.520926176436474,4.0404,0.8846012295364255,42222756,0.8846012295364255
228,184,1354,1,0,70,0.3544,0.7895,0.0,-0.2105,-0.1737,0,1,0,0,0,0,0,19,15,465,0.330233317017458,0.266,1.5059711510107323,428120,0.7097642034713582
229,252,1356,1,0,70,0.5,0.6429,1.0,0.3571,-0.3908,0,1,0,0,0,0,0,18,28,1980,0.08091951595673932,0.2394,1.321868290131275,825300,1.0486381145611405
230,62,1354,1,0,70,0.5571,0.7143,1.0,0.2857,-0.1408,0,1,0,0,0,0,0,10,14,196,0.4383312333753325,0.07400000000000001,1.5639110340188171,177294,0.3959822738135645
231,60,1354,1,0,70,0.3407,0.5385,0.0,-0.4615,-0.1296,0,1,0,0,0,0,0,13,7,112,0.20725516137964986,0.1248,1.8888671555087302,147070,0.3711623960574655
232,55,1354,1,0,70,0.45,1.0,0.5,0.0,-0.0791,0,1,0,0,0,0,0,10,10,280,1.0009799804003918,0.07400000000000001,1.7403982596017404,116694,0.3586960813039187
233,241,1356,1,0,70,0.4926,0.76,0.0,-0.24,-0.5178,0,1,0,0,0,0,0,25,19,1575,0.18565470002775536,0.45999999999999996,1.3325905958947384,639625,1.0125023347608222
234,54,1354,1,0,70,0.4066,0.5385,0.0,-0.4615,-0.1124,0,1,0,0,0,0,0,13,7,126,0.21891442813625034,0.1248,1.8403202633166438,134970,0.3616229317417205
235,128,1356,1,0,70,0.4483,0.2759,1.0,0.7241,-0.0298,0,1,0,0,0,0,0,8,29,660,0.4992999558567629,0.0472,1.595524245562812,460984,0.6142768345416827
236,51,1358,1,0,70,0.3929,0.4286,1.0,0.5714,-0.3108,0,1,0,0,0,0,0,6,14,238,0.0459053556248229,0.0264,1.9145729566098975,296934,0.3622372033905926
237,61,1354,1,0,70,0.3776,0.5,1.0,0.5,-0.2706,0,1,0,0,0,0,0,7,14,168,0.18995371164066516,0.0364,1.8432325977930502,159460,0.3760194499497822
238,780,1356,1,0,70,0.4938,0.3433,1.0,0.6567,-0.154,0,1,0,0,0,0,0,23,67,8798,1.6419048836965013,0.391,1.1630734362540787,2533830,1.1627245142232026
239,493,1354,1,0,70,0.3958,0.7059,1.0,0.2941,-0.0508,0,1,0,0,0,0,0,24,34,2128,1.7795468007508934,0.4248,1.2739752669309106,2156436,1.233845046022587
240,65,1358,1,0,70,0.3434,0.8182,1.0,0.1818,-0.1879,0,1,0,0,0,0,0,9,11,120,1.0764457050046665,0.0594,1.8243847207432449,135140,0.3741813062244395
241,138,1358,1,0,70,0.4812,0.7368,1.0,0.2632,-0.1646,0,1,0,0,0,0,0,14,19,588,0.7161803713527851,0.1442,1.4601652368808822,368925,0.6423266877039001
242,85,1358,1,0,70,0.5914,0.8125,0.0,-0.1875,-0.2127,0,1,0,0,0,0,0,16,13,368,0.5863670544521608,0.1888,1.4385110094368159,154188,0.5004579801830682
243,59,1356,1,0,70,0.3854,0.375,1.0,0.625,-0.5902,0,1,0,0,0,0,0,6,16,240,0.06649999999999999,0.0264,1.8897974862363769,92850,0.3813611327225009
244,222,1358,1,0,70,0.4337,0.5,1.0,0.5,-0.097,0,1,0,0,0,0,0,14,28,725,0.8008433824073389,0.1442,1.4145953051617832,538860,0.9128383504208987
245,73,1356,1,0,70,0.4297,0.5,0.0,-0.5,-0.1088,0,1,0,0,0,0,0,16,8,220,0.20022686649250654,0.1888,1.7134995152901347,191521,0.4084982844451681
246,286,1356,1,0,70,0.6635,0.7353,0.0,-0.2647,-0.1664,0,1,0,0,0,0,0,34,25,1782,1.478034024385171,0.8534,1.147376048739847,915540,1.1183474347067288
247,390,1358,1,0,70,0.2778,0.4167,1.0,0.5833,-0.2253,0,1,0,0,0,0,0,15,36,1080,0.1914,0.16499999999999998,1.4156189564834603,1469536,1.1748221719856236
248,52,1358,1,0,70,0.5702,1.0,0.5,0.0,-0.1923,0,1,0,0,0,0,0,11,11,221,0.44382644807830546,0.0891,1.5822741624513872,86016,0.3639230573638191
249,98,1360,1,0,70,0.3636,0.7857,1.0,0.2143,-0.2241,0,1,0,0,0,0,0,11,14,322,0.4150114990591679,0.0891,1.668301091214027,233592,0.4524432559372441
250,61,1358,1,0,70,0.4455,0.9091,0.0,-0.0909,-0.1247,0,1,0,0,0,0,0,11,10,132,0.15023303459558401,0.0891,1.7143252215044926,150348,0.3725228706329262
251,75,1358,1,0,70,0.513,0.7857,1.0,0.2143,-0.2308,0,1,0,0,0,0,0,11,14,304,1.0350665054413544,0.0891,1.5710282122013972,147680,0.42606285114901893
252,705,1358,1,0,70,0.567,0.2973,1.0,0.7027,-0.296,0,1,0,0,0,0,0,22,74,5776,0.2561317751865425,0.3564,1.1350959998215855,2795100,1.1348689806216212
253,196,1360,1,0,70,0.6245,0.6207,0.0,-0.3793,-0.1018,0,1,0,0,0,0,0,29,18,1820,2.4816516238763056,0.6177,1.2486982716813142,518282,1.0143176060867316
254,64,1356,1,0,70,0.5152,0.9167,0.0,-0.0833,-0.1191,0,1,0,0,0,0,0,12,11,208,0.25103415671906393,0.1056,1.6071112510707104,158752,0.39084945626039674
255,130,1358,1,0,70,0.5454,0.5909,1.0,0.4091,-0.2076,0,1,0,0,0,0,0,13,22,650,1.195,0.1248,1.413695907891041,355995,0.6685367948416733
256,215,1356,1,0,70,0.3978,0.8095,1.0,0.1905,-0.1111,0,1,0,0,0,0,0,17,21,792,0.5530633319410246,0.21250000000000002,1.4335868048058227,538186,0.8462462908768772
257,178,1356,1,0,70,0.4221,0.3929,1.0,0.6071,-0.176,0,1,0,0,0,0,0,11,28,700,0.1240909090909091,0.0891,1.4931839179792425,450576,0.7609265246022221
258,155,1356,1,0,70,0.4259,0.3704,1.0,0.6296,-0.1594,0,1,0,0,0,0,0,10,27,648,0.4106071514278858,0.07400000000000001,1.5301791741098407,400272,0.6832250012400439
259,1030,1354,1,0,70,0.3342,0.1868,1.0,0.8132,-0.455,0,1,0,0,0,0,0,17,91,6624,0.0,0.2142,1.2498389890607973,2514820,1.2495890212629852
260,140,1356,1,0,70,0.6667,0.9524,1.0,0.0476,-0.1325,0,1,0,0,0,0,0,20,21,594,1.068066286071881,0.29600000000000004,1.2475996742672526,404170,0.8568514562867491
261,1470,1356,1,0,70,0.4772,0.5135,1.0,0.4865,-0.2935,0,1,0,0,0,0,0,38,74,6888,0.19155128518664835,1.064,1.0725836484868303,6381072,1.0725836484868303
262,69,1356,1,0,70,0.5893,0.8571,0.0,-0.1429,-0.1408,0,1,0,0,0,0,0,14,12,380,0.8273771826653398,0.1442,1.486734133840773,144172,0.4313015722272083
263,231,1356,1,0,70,0.3921,0.95,0.0,-0.05,0.0111,0,1,0,0,0,0,0,20,19,713,0.28780502924091594,0.29600000000000004,1.4207830211980756,777296,0.8905467976869539
264,169,1356,1,0,70,0.6168,1.0,0.5,0.0,-0.0944,0,1,0,0,0,0,0,21,21,924,0.35533207626230884,0.3255,1.2743864331837116,431002,0.9125881248028558
265,445,1354,1,0,70,0.5408,0.3726,1.0,0.6274,-0.1883,0,1,0,0,0,0,0,19,51,3960,0.18715689350123021,0.266,1.2129099785944562,1248372,1.1988402228427604
266,245,1354,1,0,70,0.3951,0.5556,1.0,0.4444,-0.1199,0,1,0,0,0,0,0,15,27,1221,0.9840268089421507,0.1665,1.4192110543259049,662376,0.9434915089158615
267,99,1358,1,0,70,0.4107,0.8571,0.0,-0.1429,-0.0486,0,1,0,0,0,0,0,14,12,208,0.3555720630793754,0.1442,1.6134246764330014,253176,0.46805449863321374
268,55,1358,1,0,70,0.6181,0.5625,1.0,0.4375,-0.127,0,1,0,0,0,0,0,9,16,323,0.4757243323508426,0.0594,1.5147701139651275,129066,0.3912651204371924
269,873,1358,1,0,70,0.7306,0.625,0.0,-0.375,-0.0702,0,1,0,0,0,0,0,72,45,17400,3.5513667364803174,3.816,0.9578277776543084,2805246,0.9578277776543084
270,64,1356,1,0,70,0.4667,0.8333,1.0,0.1667,-0.1106,0,1,0,0,0,0,0,10,12,208,0.14056981908785615,0.07400000000000001,1.673645595213496,174864,0.3829301121848479
271,60,1360,1,0,70,0.5385,0.7692,0.0,-0.2308,-0.1849,0,1,0,0,0,0,0,13,10,220,0.35335031265071964,0.1248,1.5962818957878666,131460,0.3843846805057183
272,120,1356,1,0,70,0.5804,0.4231,0.0,-0.5769,-0.1645,0,1,0,0,0,0,0,26,11,558,0.1410650316234437,0.4992,1.4109835760751692,449190,0.6672541331259475
273,314,1356,1,0,70,0.7437,1.0,0.5,0.0,-0.0397,0,1,0,0,0,0,0,35,35,4200,1.6280983235626862,0.903,1.0472494025269985,1157910,1.0450501787816917
274,61,1356,1,0,70,0.6039,0.7857,0.0,-0.2143,-0.0639,0,1,0,0,0,0,0,14,11,187,0.3760777170613236,0.1442,1.4957904470391736,146180,0.40565836923702386
275,253,1356,1,0,70,0.3546,0.5,0.0,-0.5,-0.1129,0,1,0,0,0,0,0,28,14,1300,0.14690277225096166,0.5768,1.4488402923045993,1407672,0.9349366406241579
276,509,1358,1,0,70,0.4515,0.9063,0.0,-0.0938,-0.2362,0,1,0,0,0,0,0,32,29,4380,0.6116706765077681,0.7552,1.2297261022379389,1791540,1.2110342654839221
277,170,1356,1,0,70,0.3462,0.65,1.0,0.35,-0.2356,0,1,0,0,0,0,0,13,20,525,0.12498788485768746,0.1248,1.5390720673393716,532256,0.6618009889559298
278,78,1356,1,0,70,0.4091,0.2727,0.0,-0.7273,-0.1741,0,1,0,0,0,0,0,22,6,220,0.13266666666666668,0.3564,1.8112170593692083,181412,0.44048798883859147
279,77,1356,1,0,70,0.4077,0.7692,1.0,0.2308,-0.3039,0,1,0,0,0,0,0,10,13,221,0.07276436586195172,0.07400000000000001,1.693597545921945,226413,0.4078182890580043
280,83,1356,1,0,70,0.497,0.7333,0.0,-0.2667,0.0073,0,1,0,0,0,0,0,15,11,216,0.3340812153267193,0.1665,1.5668788829158633,256848,0.44812736051393687
281,61,1356,1,0,70,0.3222,0.9,0.0,-0.1,-0.1688,0,1,0,0,0,0,0,10,9,120,0.16320652826113044,0.07400000000000001,1.870989445619948,142780,0.3655913376741378
282,80,1356,1,0,70,0.5294,0.5882,1.0,0.4118,-0.5185,0,1,0,0,0,0,0,10,17,391,0.057727690892364306,0.07400000000000001,1.5466058134044591,212033,0.45284618216482564
283,51,1356,1,0,70,0.49,1.0,0.5,0.0,-0.1504,0,1,0,0,0,0,0,10,10,150,0.2167391630418479,0.07400000000000001,1.7075982924017077,138650,0.35193600806399195
284,58,1356,1,0,70,0.4476,0.2381,0.0,-0.7619,-0.0504,0,1,0,0,0,0,0,21,5,154,0.39802262827569757,0.3255,1.9079897530757868,169200,0.4037306317508365
285,58,1356,1,0,70,0.4727,0.9091,1.0,0.0909,-0.0418,0,1,0,0,0,0,0,10,11,143,0.22243889755590224,0.07400000000000001,1.6932958581756692,149394,0.3679531899815729
286,130,1356,1,0,70,0.4737,0.6842,0.0,-0.3158,-0.02,0,1,0,0,0,0,0,19,13,950,1.0096153846153846,0.266,1.4841208442396046,407700,0.6068570132095743
287,117,1356,1,0,70,0.35,0.8,0.0,-0.2,-0.2223,0,1,0,0,0,0,0,15,12,308,0.10353015939640241,0.1665,1.6294686337609074,244587,0.4999209768378464
288,490,1354,1,0,70,0.2878,0.3721,1.0,0.6279,-0.189,0,1,0,0,0,0,0,16,43,1672,0.2942598457315423,0.1888,1.3677371786905004,1627744,1.2706278390034749
289,318,1354,1,0,70,0.4421,0.6333,1.0,0.3667,-0.219,0,1,0,0,0,0,0,19,30,1188,0.22466618835137908,0.266,1.3248842525069917,1239771,1.134498385421737
290,185,1354,1,0,70,0.4818,0.8095,1.0,0.1905,-0.218,0,1,0,0,0,0,0,17,21,696,0.05751328166885996,0.2142,1.3935122637008066,574027,0.8225902892625863
291,59,1354,1,0,70,0.4636,0.9091,0.0,-0.0909,-0.2112,0,1,0,0,0,0,0,11,10,143,0.2899155502003661,0.0891,1.7004016704420295,131054,0.369497282987053
292,119,1352,1,0,70,0.4491,0.6667,1.0,0.3333,-0.244,0,1,0,0,0,0,0,12,18,360,0.17016666666666666,0.1068,1.5321238599753946,380028,0.5517178019771396
